date,close,open
"Jul 1, 2016",10458.43,10506.22
"Jun 30, 2016",10489.99,10474.94
"Jun 29, 2016",10460.97,10499.91
"Jun 28, 2016",10463.45,10330.12
"Jun 27, 2016",10377.57,10090.05
"Jun 24, 2016",10147.7,10235.04
"Jun 23, 2016",10255.27,10288.47
"Jun 22, 2016",10297.98,10108.96
"Jun 21, 2016",10131.86,10285.04
"Jun 20, 2016",10221.85,10183.77
"Jun 17, 2016",10182.53,10135.38
"Jun 16, 2016",10115.12,10154.18
"Jun 15, 2016",10173.85,9790.88
"Jun 14, 2016",9895.15,9830.55
"Jun 13, 2016",9862.58,10190.78
"Jun 8, 2016",10316.82,10330.18
"Jun 7, 2016",10347.84,10365.81
"Jun 6, 2016",10363.09,10383.45
"Jun 3, 2016",10344.91,10275.94
"Jun 2, 2016",10274.03,10192.51
"Jun 1, 2016",10209.14,10184.23
"May 31, 2016",10159.93,9786.0
"May 30, 2016",9768.84,9756.87
"May 27, 2016",9813.63,9798.34
"May 26, 2016",9826.14,9766.08
"May 25, 2016",9784.6,9883.94
"May 24, 2016",9821.7,9903.17
"May 23, 2016",9918.16,9839.78
"May 20, 2016",9816.75,9657.75
"May 19, 2016",9733.74,9684.12
"May 18, 2016",9694.78,9835.58
"May 17, 2016",9908.79,9918.44
"May 16, 2016",9910.08,9729.79
"May 13, 2016",9759.27,9769.13
"May 12, 2016",9796.58,9664.28
"May 11, 2016",9781.15,9848.32
"May 10, 2016",9793.21,9770.3
"May 9, 2016",9790.48,10018.51
"May 6, 2016",10100.54,10473.3
"May 5, 2016",10474.01,10403.55
"May 4, 2016",10422.8,10401.68
"May 3, 2016",10441.92,10144.15
"Apr 29, 2016",10141.54,10111.61
"Apr 28, 2016",10149.91,10178.24
"Apr 27, 2016",10174.16,10221.83
"Apr 26, 2016",10209.9,10095.96
"Apr 25, 2016",10106.79,10122.13
"Apr 22, 2016",10151.76,9995.12
"Apr 21, 2016",10058.8,10120.11
"Apr 20, 2016",10164.74,10632.07
"Apr 19, 2016",10602.46,10618.84
"Apr 18, 2016",10568.93,10665.44
"Apr 15, 2016",10733.64,10774.49
"Apr 14, 2016",10771.61,10741.65
"Apr 13, 2016",10684.92,10599.22
"Apr 12, 2016",10533.41,10600.8
"Apr 11, 2016",10609.6,10513.87
"Apr 8, 2016",10413.54,10425.01
"Apr 7, 2016",10504.88,10719.27
"Apr 6, 2016",10683.86,10604.23
"Apr 5, 2016",10640.27,10393.65
"Apr 1, 2016",10379.65,10410.68
"Mar 31, 2016",10455.37,10494.52
"Mar 30, 2016",10445.69,10187.64
"Mar 29, 2016",10094.71,10259.71
"Mar 28, 2016",10276.84,10399.17
"Mar 25, 2016",10339.68,10256.41
"Mar 24, 2016",10283.68,10346.56
"Mar 23, 2016",10442.38,10317.93
"Mar 22, 2016",10344.08,10308.91
"Mar 21, 2016",10394.14,10255.9
"Mar 18, 2016",10126.59,9841.04
"Mar 17, 2016",9791.85,9515.63
"Mar 16, 2016",9469.03,9629.82
"Mar 15, 2016",9574.19,9636.63
"Mar 14, 2016",9665.13,9466.42
"Mar 11, 2016",9363.41,9286.53
"Mar 10, 2016",9390.35,9526.19
"Mar 9, 2016",9523.14,9525.26
"Mar 8, 2016",9732.73,9690.57
"Mar 7, 2016",9703.83,9642.25
"Mar 4, 2016",9536.71,9721.23
"Mar 3, 2016",9762.01,9770.74
"Mar 2, 2016",9766.37,9308.49
"Mar 1, 2016",9322.0,9116.56
"Feb 29, 2016",9097.36,9528.72
"Feb 26, 2016",9573.7,9625.37
"Feb 25, 2016",9551.08,10290.96
"Feb 24, 2016",10307.63,10256.39
"Feb 23, 2016",10299.67,10374.36
"Feb 22, 2016",10370.99,10290.05
"Feb 19, 2016",10162.32,10091.68
"Feb 18, 2016",10116.4,10231.26
"Feb 17, 2016",10161.77,10043.69
"Feb 16, 2016",10045.37,9727.76
"Feb 15, 2016",9668.85,9385.52
"Feb 5, 2016",9673.48,9802.25
"Feb 4, 2016",9793.07,9667.91
"Feb 3, 2016",9638.87,9509.5
"Feb 2, 2016",9610.93,9332.69
"Feb 1, 2016",9322.01,9389.62
"Jan 29, 2016",9418.2,9077.11
"Jan 28, 2016",9082.59,9309.87
"Jan 27, 2016",9422.43,9525.61
"Jan 26, 2016",9483.55,10079.22
"Jan 25, 2016",10192.53,10194.75
"Jan 22, 2016",10111.57,10095.43
"Jan 21, 2016",9975.97,10207.42
"Jan 20, 2016",10366.85,10434.36
"Jan 19, 2016",10501.79,10137.38
"Jan 18, 2016",10155.96,9807.25
"Jan 15, 2016",9997.93,10268.95
"Jan 14, 2016",10344.94,9678.22
"Jan 13, 2016",9978.82,10347.08
"Jan 12, 2016",10293.7,10243.57
"Jan 11, 2016",10212.46,10656.87
"Jan 8, 2016",10888.91,11008.89
"Jan 7, 2016",10760.27,11504.9
"Jan 6, 2016",11724.88,11520.77
"Jan 5, 2016",11468.06,11116.9
"Jan 4, 2016",11626.04,12650.72
"Dec 31, 2015",12664.89,12893.12
"Dec 30, 2015",12889.83,12826.48
"Dec 29, 2015",12806.16,12676.61
"Dec 28, 2015",12686.34,13025.66
"Dec 25, 2015",12980.57,12960.26
"Dec 24, 2015",12932.37,12977.25
"Dec 23, 2015",13007.87,13142.53
"Dec 22, 2015",13139.13,13064.69
"Dec 21, 2015",13028.31,12824.43
"Dec 18, 2015",12830.25,12825.02
"Dec 17, 2015",12825.48,12602.67
"Dec 16, 2015",12511.03,12533.11
"Dec 15, 2015",12495.25,12412.47
"Dec 14, 2015",12400.59,12023.81
"Dec 11, 2015",12134.02,12120.6
"Dec 10, 2015",12181.03,12180.77
"Dec 9, 2015",12179.83,12112.2
"Dec 8, 2015",12164.97,12371.11
"Dec 7, 2015",12443.05,12351.41
"Dec 4, 2015",12329.18,12384.5
"Dec 3, 2015",12447.38,12205.44
"Dec 2, 2015",12186.27,12068.98
"Dec 1, 2015",12081.17,12022.84
"Nov 30, 2015",12037.86,11991.7
"Nov 27, 2015",11961.7,12697.51
"Nov 26, 2015",12767.5,12952.0
"Nov 25, 2015",12893.23,12696.13
"Nov 24, 2015",12694.86,12580.72
"Nov 23, 2015",12586.69,12699.15
"Nov 20, 2015",12702.03,12650.25
"Nov 19, 2015",12609.84,12326.16
"Nov 18, 2015",12283.76,12516.14
"Nov 17, 2015",12511.54,12744.79
"Nov 16, 2015",12620.38,12180.99
"Nov 13, 2015",12402.04,12492.94
"Nov 12, 2015",12635.39,12735.5
"Nov 11, 2015",12677.54,12509.53
"Nov 10, 2015",12500.53,12390.53
"Nov 9, 2015",12453.24,12227.41
"Nov 6, 2015",12273.35,11952.51
"Nov 5, 2015",11939.81,11908.69
"Nov 4, 2015",11884.9,11351.25
"Nov 3, 2015",11288.14,11341.3
"Nov 2, 2015",11304.88,11306.2
"Oct 30, 2015",11546.05,11542.01
"Oct 29, 2015",11566.66,11565.71
"Oct 28, 2015",11494.35,11689.29
"Oct 27, 2015",11758.41,11588.94
"Oct 26, 2015",11687.77,11765.65
"Oct 23, 2015",11603.46,11397.2
"Oct 22, 2015",11305.1,10921.18
"Oct 21, 2015",10915.99,11592.2
"Oct 20, 2015",11597.08,11372.18
"Oct 19, 2015",11391.01,11426.52
"Oct 16, 2015",11374.83,11301.94
"Oct 15, 2015",11229.38,10862.11
"Oct 14, 2015",10901.48,10997.08
"Oct 13, 2015",11042.13,10885.11
"Oct 12, 2015",10961.36,10599.88
"Oct 9, 2015",10540.19,10386.81
"Oct 8, 2015",10394.73,10332.24
"Sep 30, 2015",9988.25,10004.8
"Sep 29, 2015",9949.92,9962.58
"Sep 28, 2015",10115.55,9919.56
"Sep 25, 2015",9904.76,10184.88
"Sep 24, 2015",10238.04,10178.1
"Sep 23, 2015",10132.3,10071.33
"Sep 22, 2015",10238.69,10200.55
"Sep 21, 2015",10176.73,9732.12
"Sep 18, 2015",9850.77,9806.72
"Sep 17, 2015",9739.89,9872.04
"Sep 16, 2015",9890.43,9330.76
"Sep 15, 2015",9290.81,9533.45
"Sep 14, 2015",9778.23,10517.68
"Sep 11, 2015",10463.69,10408.41
"Sep 10, 2015",10424.65,10449.93
"Sep 9, 2015",10620.13,10367.35
"Sep 8, 2015",10320.23,9898.64
"Sep 7, 2015",9991.76,10121.83
"Sep 2, 2015",10054.8,9694.48
"Sep 1, 2015",10162.52,10388.5
"Aug 31, 2015",10549.16,10706.23
"Aug 28, 2015",10800.0,10397.97
"Aug 27, 2015",10254.35,10076.09
"Aug 26, 2015",9899.72,10199.9
"Aug 25, 2015",10197.94,10212.47
"Aug 24, 2015",10970.29,11399.66
"Aug 21, 2015",11902.05,12355.27
"Aug 20, 2015",12584.58,12864.84
"Aug 19, 2015",12960.66,12328.6
"Aug 18, 2015",12683.86,13608.52
"Aug 17, 2015",13573.9,13417.33
"Aug 14, 2015",13445.87,13497.16
"Aug 13, 2015",13395.18,13069.98
"Aug 12, 2015",13117.1,13201.54
"Aug 11, 2015",13323.09,13316.89
"Aug 10, 2015",13302.96,12877.31
"Aug 7, 2015",12753.05,12543.66
"Aug 6, 2015",12421.85,12274.72
"Aug 5, 2015",12524.69,12694.57
"Aug 4, 2015",12711.56,12163.12
"Aug 3, 2015",12161.58,12178.57
"Jul 31, 2015",12374.25,12228.41
"Jul 30, 2015",12395.92,12766.34
"Jul 29, 2015",12823.07,12472.28
"Jul 28, 2015",12316.78,11986.25
"Jul 27, 2015",12493.05,13242.69
"Jul 24, 2015",13518.52,13789.31
"Jul 23, 2015",13754.53,13432.61
"Jul 22, 2015",13416.54,13307.93
"Jul 21, 2015",13315.56,13038.15
"Jul 20, 2015",13202.4,13115.48
"Jul 17, 2015",13004.96,12460.51
"Jul 16, 2015",12357.61,11963.35
"Jul 15, 2015",12132.42,12783.08
"Jul 14, 2015",12728.51,12796.49
"Jul 13, 2015",12614.16,12367.62
"Jul 10, 2015",12038.15,11733.45
"Jul 9, 2015",11510.34,10953.33
"Jul 8, 2015",11040.89,10870.14
"Jul 7, 2015",11375.6,11660.56
"Jul 6, 2015",12075.77,13140.14
"Jul 3, 2015",12246.06,12475.61
"Jul 2, 2015",12924.19,13655.73
"Jul 1, 2015",13650.82,14185.1
"Jun 30, 2015",14337.97,13274.65
"Jun 29, 2015",13566.27,14703.97
"Jun 26, 2015",14398.79,15196.56
"Jun 25, 2015",15692.44,16370.0
"Jun 24, 2015",16312.31,16178.55
"Jun 23, 2015",16045.99,15720.32
"Jun 19, 2015",15725.47,16386.98
"Jun 18, 2015",16734.84,17367.13
"Jun 17, 2015",17405.57,17073.08
"Jun 16, 2015",17075.93,17502.37
"Jun 15, 2015",17702.55,18182.64
"Jun 12, 2015",18098.27,17978.05
"Jun 11, 2015",17889.69,17692.9
"Jun 10, 2015",17677.57,17297.04
"Jun 9, 2015",17399.0,17410.64
"Jun 8, 2015",17452.31,17648.72
"Jun 5, 2015",17649.09,17727.86
"Jun 4, 2015",17501.05,17579.36
"Jun 3, 2015",17538.5,17626.92
"Jun 2, 2015",17485.58,17051.22
"Jun 1, 2015",16917.53,16247.39
"May 29, 2015",16100.45,15920.33
"May 28, 2015",15912.95,16953.61
"May 27, 2015",16963.52,16988.9
"May 26, 2015",16903.47,16456.23
"May 25, 2015",16351.06,15894.14
"May 22, 2015",16045.8,16084.04
"May 21, 2015",15872.53,15402.95
"May 20, 2015",15337.08,15206.56
"May 19, 2015",15127.38,14723.21
"May 18, 2015",14672.63,14612.88
"May 15, 2015",14694.95,14955.41
"May 14, 2015",15024.47,15210.75
"May 13, 2015",15173.09,15075.02
"May 12, 2015",15066.29,14975.23
"May 11, 2015",14944.88,14572.82
"May 8, 2015",14481.25,14271.46
"May 7, 2015",14114.73,14080.36
"May 6, 2015",14136.17,14347.55
"May 5, 2015",14233.1,14831.91
"May 4, 2015",14860.53,14846.48
"Apr 30, 2015",14818.64,14909.06
"Apr 29, 2015",14871.95,14669.22
"Apr 28, 2015",14707.25,14946.95
"Apr 27, 2015",14809.42,14749.02
"Apr 24, 2015",14598.7,14615.54
"Apr 23, 2015",14743.22,14842.21
"Apr 22, 2015",14749.13,14529.24
"Apr 21, 2015",14439.0,13882.44
"Apr 20, 2015",13871.6,14132.83
"Apr 17, 2015",14149.34,14120.77
"Apr 16, 2015",13967.8,13549.87
"Apr 15, 2015",13646.61,14023.4
"Apr 14, 2015",14042.46,14132.61
"Apr 13, 2015",14149.51,14100.35
"Apr 10, 2015",14013.34,13718.92
"Apr 9, 2015",13796.73,13898.49
"Apr 8, 2015",13841.72,13814.98
"Apr 7, 2015",13768.73,13626.62
"Apr 3, 2015",13494.64,13336.87
"Apr 2, 2015",13426.1,13486.9
"Apr 1, 2015",13394.72,13187.42
"Mar 31, 2015",13160.66,13420.92
"Mar 30, 2015",13193.32,12917.14
"Mar 27, 2015",12874.42,12779.33
"Mar 26, 2015",12712.98,12703.35
"Mar 25, 2015",12757.1,12776.0
"Mar 24, 2015",12801.2,12841.15
"Mar 23, 2015",12780.32,12644.19
"Mar 20, 2015",12544.45,12427.41
"Mar 19, 2015",12429.11,12549.55
"Mar 18, 2015",12496.24,12206.72
"Mar 17, 2015",12169.52,12083.44
"Mar 16, 2015",12017.77,11791.42
"Mar 13, 2015",11713.61,11680.47
"Mar 12, 2015",11635.59,11593.69
"Mar 11, 2015",11525.09,11554.66
"Mar 10, 2015",11556.65,11501.98
"Mar 9, 2015",11533.23,11280.02
"Mar 6, 2015",11392.4,11600.66
"Mar 5, 2015",11566.39,11597.49
"Mar 4, 2015",11655.08,11530.94
